"year_mon","county","county_number","state_cost","retail_revenue","bottles_sold","liters_sold"
2020-02-01,"HAMILTON",40,45749.39,68581.61,5398,4947.43
2020-02-01,"Hancock",41,1706.4,2560.34,266,155.2
2020-02-01,"HANCOCK",41,20832.86,31104.97,2722,2565.88
2020-02-01,"Hardin",42,24209.94,36301.14,2460,2817
2020-02-01,"HARDIN",42,66385.92,99567.59,7475,7552.73
2020-02-01,"HARRISON",43,27852.57,41808.74,3607,2797.02
2020-02-01,"Henry",44,11515.56,17296.02,1194,1342.5
2020-02-01,"HENRY",44,54379.11,81587.38,7495,6342.12
2020-02-01,"HOWARD",45,49891.84,74651.83,4921,5857.36
2020-02-01,"HUMBOLDT",46,55447.89,83481.21,6026,6300.54
2020-02-01,"IDA",47,31376.96,47018.03,3480,3638.48
2020-02-01,"Iowa",48,30058.72,45094.98,3432,2572.81
2020-02-01,"IOWA",48,35669.57,53349.16,4122,4267.07
2020-02-01,"Jackson",49,1548.42,2323.14,268,160.45
2020-02-01,"JACKSON",49,46759.71,70018.64,5377,5303.18
2020-02-01,"JASPER",50,120191.21,180293.27,16509,11796.24
2020-02-01,"JEFFERSON",51,82885.55,124397.13,7801,7020.62
2020-02-01,"JOHNSON",52,1025971.32,1539328.45,107760,91092.21
2020-02-01,"JONES",53,79128.31,118570.82,8566,8982.68
2020-02-01,"KEOKUK",54,9721.08,14576.59,1199,1211.44
2020-02-01,"KOSSUTH",55,91933.25,137830.93,9953,10044.28
2020-02-01,"LEE",56,199342.32,298836.47,22140,19204.19
2020-02-01,"Linn",57,9974.97,14971.56,2269,873.78
2020-02-01,"LINN",57,1498898.45,2249570.41,183556,143083.43
2020-02-01,"LOUISA",58,10336.65,15517.85,1620,1045.04
2020-02-01,"LUCAS",59,19256.99,28914.35,2869,2005.89
2020-02-01,"LYON",60,39483.64,59219.8,4965,4098.61
2020-02-01,"Madison",61,2040.06,3049.98,282,177
2020-02-01,"MADISON",61,50240.38,75364.69,6135,4843.34
2020-02-01,"MAHASKA",62,65043.57,97558.91,8029,6431.78
2020-02-01,"Marion",63,5311.18,7968.66,652,515.8
2020-02-01,"MARION",63,110302.21,165438.11,13054,10972.59
2020-02-01,"Marshall",64,1418.64,2128.92,398,214.9
2020-02-01,"MARSHALL",64,180621.05,270999.17,22422,16562.83
2020-02-01,"MILLS",65,38418.04,57562.87,5313,3671.39
2020-02-01,"MITCHELL",66,22976.03,34432.18,2441,2602.37
2020-02-01,"MONONA",67,23281.79,34904.42,3138,2314.68
2020-02-01,"MONROE",68,27444.63,41259.82,3127,3159.25
2020-02-01,"MONTGOMERY",69,41013.64,61494.89,5544,4281.19
2020-02-01,"MUSCATINE",70,184424.93,276588.27,26267,17721.53
2020-02-01,"OBRIEN",71,57292.2,85906.42,6689,6682.42
2020-02-01,"OSCEOLA",72,15000.49,22478.34,1674,1436.04
2020-02-01,"PAGE",73,61810.66,92711.96,6598,6163.43
2020-02-01,"PALO ALTO",74,45823.84,68445.5,4852,5084.5
2020-02-01,"PLYMOUTH",75,112951.88,168978.44,11733,13115.69
2020-02-01,"POCAHONTAS",76,12353.52,18539.97,1597,1538.89
2020-02-01,"Polk",77,323929.93,485603.68,31481,30572.49
2020-02-01,"POLK",77,3670095.45,5503748.74,418241,315372.89
2020-02-01,"Pottawatta",78,3906.06,5860.26,1175,365.35
2020-02-01,"POTTAWATTA",78,655169.84,982040.59,80558,58784.75
2020-02-01,"Poweshiek",79,3673.59,5511.57,588,414
2020-02-01,"POWESHIEK",79,87088.16,130636.75,9512,9836.71
2020-02-01,"RINGGOLD",80,3623.98,5441.44,431,505.5
2020-02-01,"SAC",81,27049.45,40466.76,2827,2998.88
2020-02-01,"SCOTT",82,1222134.75,1832761.22,153878,109000.99
2020-02-01,"SHELBY",83,47810.53,71710.76,5305,5599.68
2020-02-01,"SIOUX",84,75392.11,113074.01,8174,8894.91
2020-02-01,"STORY",85,589050.67,883315.4,60720,58069.35
2020-02-01,"TAMA",86,76679.61,115003.55,7966,5834.94
2020-02-01,"TAYLOR",87,6915.46,10366.36,928,685.24
2020-02-01,"UNION",88,55577.76,83376.24,5459,5898.45
2020-02-01,"VAN BUREN",89,8826.05,13232.44,1057,935.49
2020-02-01,"Wapello",90,31280.48,46926.47,4082,3202.26
2020-02-01,"WAPELLO",90,129592.33,194448.58,16742,12864.41
2020-02-01,"WARREN",91,148655.54,222844.66,19306,14012
2020-02-01,"WASHINGTON",92,87392.05,131087.15,11676,8196.46
2020-02-01,"WAYNE",93,5091.38,7626.95,723,572.72
2020-02-01,"Webster",94,16756.38,25136.7,3284,1286.8
2020-02-01,"WEBSTER",94,155391.07,232920.39,18171,16231.25
2020-02-01,"WINNEBAGO",95,38038.26,56999.1,4701,4329.88
2020-02-01,"WINNESHIEK",96,70291.71,105420.78,6637,6906.6
2020-02-01,"WOODBURY",97,630997.6,946090.49,75332,57556.46
2020-02-01,"WORTH",98,14418.1,21594.21,1849,1679.76
2020-02-01,"WRIGHT",99,36020.83,53896.61,5025,4052.93
2020-03-01,"ADAIR",1,20375.54,30577.1,2263,2089.29
2020-03-01,"ADAMS",2,10754.1,16134.51,1242,1075.42
2020-03-01,"ALLAMAKEE",3,39357.75,59052.59,4299,4465.83
2020-03-01,"APPANOOSE",4,42566.8,63798.25,5125,4367.99
2020-03-01,"AUDUBON",5,13583.85,20367.57,1505,1510.44
2020-03-01,"BENTON",6,66345.37,99572.76,8305,7211.49
2020-03-01,"Black Hawk",7,7451.34,11181.21,1558,534.56
2020-03-01,"BLACK HAWK",7,1121401.69,1683077.58,147595,102399.12
2020-03-01,"BOONE",8,101607.14,152722.15,12194,10181.41
2020-03-01,"BREMER",9,130896.78,196268.38,14714,14601.56
2020-03-01,"BUCHANAN",10,72430.74,108748.52,8305,7594.57
2020-03-01,"BUENA VIST",11,139767.78,209881.93,14673,13043.41
2020-03-01,"BUTLER",12,25609.22,38476.31,3106,2895.99
2020-03-01,"CALHOUN",13,19268.54,28971.21,2300,2423.31
2020-03-01,"CARROLL",14,152986.75,229414.14,15363,15920.32
2020-03-01,"CASS",15,88229.28,132380.92,9545,9127.45
2020-03-01,"CEDAR",16,49815.51,74682.42,6221,5444.23
2020-03-01,"CERRO GORD",17,372469.89,559155.41,45534,39424.25
2020-03-01,"CHEROKEE",18,49890.57,74989.6,6521,5392.95
2020-03-01,"CHICKASAW",19,29884.34,44785.26,3326,3505.62
2020-03-01,"CLARKE",20,32078.8,48129.4,3245,3073.62
2020-03-01,"CLAY",21,100648.39,151135.42,11107,10739.24
2020-03-01,"CLAYTON",22,32450.01,48711.01,3544,3347.83
2020-03-01,"CLINTON",23,283666.01,425690.31,33878,27748.99
2020-03-01,"CRAWFORD",24,88912.82,133396.93,9459,8401.13
2020-03-01,"Dallas",25,242861.88,364317.72,18420,29883
2020-03-01,"DALLAS",25,261745.66,392629.6,28244,23766.07
2020-03-01,"DAVIS",26,6878.58,10301.4,904,801.55
2020-03-01,"DECATUR",27,7718.92,11600.88,840,623.26
2020-03-01,"Delaware",28,22912.46,34402.42,2149,2379.58
2020-03-01,"DELAWARE",28,48955.02,73525.53,4876,5217.95
2020-03-01,"Des Moines",29,7706.57,11563.92,1392,650.6
2020-03-01,"DES MOINES",29,241469.88,362089.28,28153,22436.83
2020-03-01,"DICKINSON",30,155127.34,232599.32,14900,16096.33
2020-03-01,"DUBUQUE",31,606733.85,909750.05,68696,59034.68
2020-03-01,"EMMET",32,37971.47,56990.76,4129,3978.61
2020-03-01,"FAYETTE",33,78331.53,117782.33,9826,8237.92
2020-03-01,"FLOYD",34,79497.17,119242.58,9576,7524.55
2020-03-01,"FRANKLIN",35,33786.37,50722.79,3657,3208.43
2020-03-01,"FREMONT",36,2310.54,3466.59,501,145.2
2020-03-01,"GREENE",37,38733.29,57807.55,4075,3971.47
2020-03-01,"GRUNDY",38,19943.62,29883.87,2418,2379.1
2020-03-01,"GUTHRIE",39,33906.59,50893.14,3647,3692.76
2020-03-01,"HAMILTON",40,52280.39,78477.94,6352,5759.41
2020-03-01,"Hancock",41,2066.94,3101.24,307,157.85
2020-03-01,"HANCOCK",41,24505.16,36934.26,2828,3033.22
2020-03-01,"Hardin",42,33303.9,50020.56,3020,3507.8
2020-03-01,"HARDIN",42,104150.33,156205.95,10914,11616.24
2020-03-01,"HARRISON",43,45357.96,67995.63,5410,4496.94
2020-03-01,"Henry",44,18046.08,27106.98,1712,1878.8
2020-03-01,"HENRY",44,57342.02,85990.9,7928,5442.48
2020-03-01,"HOWARD",45,51746.22,77792.1,5287,5758.83
2020-03-01,"HUMBOLDT",46,40281.53,60450.78,4823,4076.04
2020-03-01,"IDA",47,43706.16,65480.19,4638,4429.85
2020-03-01,"Iowa",48,45703.88,68587.61,5515,4096.17
2020-03-01,"IOWA",48,51802.29,77521.06,5712,5646.89
2020-03-01,"Jackson",49,687.85,1031.94,67,48.4
2020-03-01,"JACKSON",49,71989.93,108080.04,7617,7886.1
2020-03-01,"JASPER",50,155648.69,233517.58,21356,14354.68
2020-03-01,"JEFFERSON",51,83659.34,125451.96,9180,7726.87
2020-03-01,"JOHNSON",52,1214461.29,1821888.52,122843,110226.24
2020-03-01,"JONES",53,80580.63,121073.42,8962,9273.78
2020-03-01,"KEOKUK",54,13095.87,19656.23,1579,1542.42
2020-03-01,"KOSSUTH",55,103819.42,156189.97,11220,10066.08
2020-03-01,"LEE",56,208026.29,312000.13,22098,19040.32
2020-03-01,"Linn",57,13811.86,20726.3,2731,1158.01
2020-03-01,"LINN",57,1903547.24,2854853.97,236705,179750.48
2020-03-01,"LOUISA",58,15146.54,22721.18,1952,1354.49
2020-03-01,"LUCAS",59,29303.45,43881.16,3481,3075.49
2020-03-01,"LYON",60,58412.23,87617.47,7708,6173.69
2020-03-01,"Madison",61,1709.76,2565.36,246,175.5
2020-03-01,"MADISON",61,55053.41,82454.1,6227,6040.09
2020-03-01,"MAHASKA",62,74194.96,111326.81,8819,7233.8
2020-03-01,"Marion",63,3607.75,5413.16,459,330.69
2020-03-01,"MARION",63,132610.39,198856.8,13891,12927.21
2020-03-01,"MARSHALL",64,235225.87,352831.24,29120,20959.99
2020-03-01,"MILLS",65,31098.47,46683.89,4048,3010.69
2020-03-01,"MITCHELL",66,25843.47,38810.21,2842,2881.75
2020-03-01,"MONONA",67,36906.13,55391.96,5054,3944.21
2020-03-01,"MONROE",68,20404.42,30576.56,2164,1947.42
2020-03-01,"MONTGOMERY",69,44889.54,67344.44,6268,4577.55
2020-03-01,"MUSCATINE",70,321064.74,481806.59,39644,30710.77
2020-03-01,"OBRIEN",71,90731.97,136055.07,9787,9401.9
2020-03-01,"OSCEOLA",72,21105.64,31671.65,2427,2140.4
2020-03-01,"PAGE",73,74089.17,111077.22,7875,7824.05
2020-03-01,"PALO ALTO",74,45512.58,68229.21,4648,4551.26
2020-03-01,"PLYMOUTH",75,94828.59,142334.3,10385,9482.4
2020-03-01,"POCAHONTAS",76,21031.51,31557.76,2838,2427.63
2020-03-01,"Polk",77,466973.48,700949.54,43433,43970.68
2020-03-01,"POLK",77,4315658.89,6473980.26,487444,365310.99
2020-03-01,"Pottawatta",78,2257.38,3386.72,789,202.05
2020-03-01,"POTTAWATTA",78,749922.23,1125237.8,92445,68769.31
2020-03-01,"Poweshiek",79,3236.82,4856.54,564,346.6
2020-03-01,"POWESHIEK",79,100226,150314.14,11131,9830.56
2020-03-01,"RINGGOLD",80,8387.66,12583.25,733,773.45
2020-03-01,"SAC",81,51245.17,76833.71,5621,5643.31
2020-03-01,"SCOTT",82,1620101.3,2403075.15,205578,147296.09
2020-03-01,"SHELBY",83,68098.57,102147.85,6489,5761.59
2020-03-01,"SIOUX",84,138506.61,207738.62,13619,13651.99
2020-03-01,"STORY",85,598115.92,897528.23,60227,57265.77
2020-03-01,"TAMA",86,58243.62,87366.95,7971,6542.02
2020-03-01,"TAYLOR",87,4816.67,7231.84,521,521.3
2020-03-01,"UNION",88,75976.49,114006.04,7634,7395.87
2020-03-01,"VAN BUREN",89,9776.2,14666.8,1183,1012.69
2020-03-01,"Wapello",90,41931.52,62931.28,4746,3542.52
2020-03-01,"WAPELLO",90,126947.26,190410.24,17696,11700.54
2020-03-01,"WARREN",91,213945.23,320916.99,24273,19111.01
2020-03-01,"WASHINGTON",92,106629.42,159917.77,13169,9834.28
2020-03-01,"WAYNE",93,6709.75,10057.84,654,647.3
2020-03-01,"Webster",94,17492.84,26253.02,3386,1589.92
2020-03-01,"WEBSTER",94,180190.08,270110.59,21688,18497.62
2020-03-01,"WINNEBAGO",95,45119.01,67732.62,5107,5022.4
2020-03-01,"WINNESHIEK",96,84245.87,126352.49,8057,8707.75
2020-03-01,"WOODBURY",97,788979.15,1183325.74,94522,72953.5
2020-03-01,"WORTH",98,24172.13,36253.1,2968,2654.61
2020-03-01,"WRIGHT",99,40070.36,60173.97,4964,4517.55
2020-04-01,"ADAIR",1,26865.28,40231.18,3210,2801.97
2020-04-01,"ADAMS",2,11974.09,17973.5,1416,1287.46
2020-04-01,"ALLAMAKEE",3,37442.42,56065.51,4300,4541.97
2020-04-01,"APPANOOSE",4,59320.96,88823.52,6583,6010.18
2020-04-01,"AUDUBON",5,12975.98,19423.74,1648,1673.8
2020-04-01,"BENTON",6,77097.95,115556.92,9687,8200.56
2020-04-01,"Black Hawk",7,10098.67,15132.39,1939,841.62
2020-04-01,"BLACK HAWK",7,1066720.94,1600781.54,138850,100009.43
2020-04-01,"BOONE",8,130025.22,194779.18,15353,12833.06
2020-04-01,"BREMER",9,155950.33,233120.7,15493,16485.69
2020-04-01,"BUCHANAN",10,71450.92,106989.67,8247,7840.38
2020-04-01,"BUENA VIST",11,120167.8,180146.75,12080,11089.64
2020-04-01,"BUTLER",12,25506.37,38198.46,3352,3108.13
2020-04-01,"CALHOUN",13,25736.22,38449.5,3350,3042.61
2020-04-01,"CARROLL",14,133489.64,200305.09,13440,14635.36
2020-04-01,"CASS",15,115193.86,172591.51,11247,11059.91
2020-04-01,"CEDAR",16,51285.98,76977.74,6655,5607.84
2020-04-01,"CERRO GORD",17,521248.64,781111.79,60034,48736.97
2020-04-01,"CHEROKEE",18,46222.6,69098.37,5930,5100.8
2020-04-01,"CHICKASAW",19,44313.74,66426.16,4244,4897.65
2020-04-01,"CLARKE",20,57690.21,86721.7,6147,6291.49
2020-04-01,"CLAY",21,134672.71,201901.99,14436,14343.95
2020-04-01,"CLAYTON",22,31800.61,47644.83,3992,3903.99
2020-04-01,"CLINTON",23,253599.96,380401.74,30389,25992.3
2020-04-01,"CRAWFORD",24,114043.02,170923.48,10601,10912.52
2020-04-01,"Dallas",25,166939.86,250431.96,12504,20226
2020-04-01,"DALLAS",25,366874.57,549889.24,36748,34419.04
2020-04-01,"DAVIS",26,11359.97,17055,1389,1244.8
2020-04-01,"DECATUR",27,12821.58,19185.59,1639,1254.03
2020-04-01,"Delaware",28,16485.47,24709.59,1626,1751.44
2020-04-01,"DELAWARE",28,55143.03,82514.14,4917,5390.15
2020-04-01,"Des Moines",29,15772.18,23634.64,2551,1187.15
2020-04-01,"DES MOINES",29,243651.97,365288.42,29699,22600.23
2020-04-01,"DICKINSON",30,213286.01,319552.72,21691,23066.37
2020-04-01,"DUBUQUE",31,589226.67,882952.04,66577,56113.21
2020-04-01,"EMMET",32,71747.09,107379.12,7249,7335.33
2020-04-01,"FAYETTE",33,75698.65,112560.89,9547,9424.03
2020-04-01,"FLOYD",34,76648.79,114840.11,9056,7322.52
2020-04-01,"FRANKLIN",35,38807.7,58156.91,3934,3710.28
2020-04-01,"FREMONT",36,7538.43,11269.74,1307,827.7
2020-04-01,"GREENE",37,57965.41,86969.79,5810,5580.82
2020-04-01,"GRUNDY",38,21874.17,32740.19,2866,2662.27
2020-04-01,"GUTHRIE",39,35727.36,53570.67,4153,4003.11
2020-04-01,"HAMILTON",40,59844.28,89448.82,7327,6356.1
2020-04-01,"Hancock",41,4105.32,6131.7,748,534.2
2020-04-01,"HANCOCK",41,30291.61,45241.99,3601,3621.37
2020-04-01,"Hardin",42,33356.02,50065.5,3206,3670
2020-04-01,"HARDIN",42,105201.15,157826.27,11122,11251.97
2020-04-01,"HARRISON",43,46651.03,70023.93,5948,4625.91
2020-04-01,"Henry",44,18448.8,27690.36,1824,2041.5
2020-04-01,"HENRY",44,81030.42,121471.13,9269,7929.72
2020-04-01,"HOWARD",45,42178.8,63113.95,4295,4841.57
2020-04-01,"HUMBOLDT",46,55081.35,81472.76,5953,6751.93
2020-04-01,"IDA",47,28919.6,43284.57,3033,2889.2
2020-04-01,"Iowa",48,41389.47,62010.66,4899,3769.54
2020-04-01,"IOWA",48,73774.65,110215.35,9707,8104.92
2020-04-01,"JACKSON",49,78379.69,117314.88,7815,8465.15
2020-04-01,"JASPER",50,170608.54,255418.39,21355,16335.46
2020-04-01,"JEFFERSON",51,82732.5,124563.67,8977,8171.06
2020-04-01,"JOHNSON",52,1110024.49,1665337.16,109106,96937.04
2020-04-01,"JONES",53,91540.14,137290.5,10113,9994.29
2020-04-01,"KEOKUK",54,20287.35,30447.77,2424,2344.46
2020-04-01,"KOSSUTH",55,134273.04,200841.6,14079,13032.81
2020-04-01,"LEE",56,229258.8,343338.72,26855,22430.69
2020-04-01,"Linn",57,14214.11,21314.58,2591,1211.2
2020-04-01,"LINN",57,1857115.4,2789765.38,226288,183458.87
2020-04-01,"LOUISA",58,18908.43,28345.04,2867,1922.57
2020-04-01,"LUCAS",59,33509.64,50260.38,4020,3365.42
2020-04-01,"LYON",60,42285.92,63348.98,5199,4602.84
2020-04-01,"Madison",61,3381.84,5059.08,525,337.65
2020-04-01,"MADISON",61,75504.63,113254.78,8210,7421.36
2020-04-01,"MAHASKA",62,129589.59,194199.32,14139,12040.27
2020-04-01,"Marion",63,2993.55,4497.96,352,290.69
2020-04-01,"MARION",63,209379.87,313723.32,21730,19569.54
2020-04-01,"Marshall",64,2847.02,4261.82,836,241.6
2020-04-01,"MARSHALL",64,230504.22,345502.76,28346,20404.12
2020-04-01,"MILLS",65,48579.87,72792.33,6681,4817.85
2020-04-01,"MITCHELL",66,24393.48,36543.29,2857,3024.9
2020-04-01,"MONONA",67,28306.85,42403.55,3959,3045.82
2020-04-01,"MONROE",68,18180.88,27254.67,2026,1834.65
2020-04-01,"MONTGOMERY",69,48024.35,71990.31,6300,4935.41
2020-04-01,"MUSCATINE",70,264981.74,397234.04,35633,25647.15
2020-04-01,"OBRIEN",71,92467.71,138534.32,9933,10158.41
2020-04-01,"OSCEOLA",72,15142.72,22689.55,1730,1577.02
2020-04-01,"PAGE",73,72807.75,109366.16,8164,7911.78
2020-04-01,"PALO ALTO",74,59695.57,89465.88,6457,6206.19
2020-04-01,"PLYMOUTH",75,110385.41,165140.79,11341,11155.26
2020-04-01,"POCAHONTAS",76,13762.85,20645.76,2040,1706.54
2020-04-01,"Polk",77,449757.65,673921.01,44758,43040.13
2020-04-01,"POLK",77,4328629.51,6490895.53,494504,378949.4
2020-04-01,"Pottawatta",78,3352.2,5011.02,1353,365.25
2020-04-01,"POTTAWATTA",78,747535.28,1120112.92,96953,71077.8
2020-04-01,"Poweshiek",79,3519.8,5270.92,477,429.7
2020-04-01,"POWESHIEK",79,89637.96,134288.47,9790,8740.53
2020-04-01,"RINGGOLD",80,7864.41,11758.06,848,951.92
2020-04-01,"SAC",81,32117.89,48076.11,4178,3526.87
2020-04-01,"SCOTT",82,1377672.97,2066425.97,172592,125529.59
2020-04-01,"SHELBY",83,56726.75,85014.74,5455,6002.56
2020-04-01,"SIOUX",84,141983.88,212613.1,13267,14782.16
2020-04-01,"STORY",85,706068.39,1058068.53,69240,67243.03
2020-04-01,"TAMA",86,52871.4,79179.05,6971,5436.75
2020-04-01,"TAYLOR",87,9324.72,13960.73,1239,1061.55
2020-04-01,"UNION",88,95149.79,142573,9650,8334.46
2020-04-01,"VAN BUREN",89,13225.13,19824.92,1580,1321.1
2020-04-01,"Wapello",90,53959.61,80744.41,6185,4929.28
2020-04-01,"WAPELLO",90,191131.68,286047.35,22748,17342.55
2020-04-01,"WARREN",91,281496.56,422151.71,30754,27687.31
2020-04-01,"WASHINGTON",92,136870.87,204701.14,17073,13951.79
2020-04-01,"WAYNE",93,21098.72,31620.09,2541,2051.84
2020-04-01,"Webster",94,15248.96,22795.37,3154,1276.59
2020-04-01,"WEBSTER",94,194990.3,292555.07,23433,18852.82
2020-04-01,"WINNEBAGO",95,62833.59,94252.55,7234,7104.22
2020-04-01,"WINNESHIEK",96,80776.48,121519.96,8026,8273.73
2020-04-01,"WOODBURY",97,722455.86,1083652.66,86050,67851.34
2020-04-01,"WORTH",98,18180.83,27224.24,2392,2091.3
2020-04-01,"WRIGHT",99,73698.05,110384.6,9186,7996.22
2020-05-01,"ADAIR",1,30733.09,46035.33,3556,2999.35
2020-05-01,"ADAMS",2,13282.84,19901.21,1490,1374.74
2020-05-01,"ALLAMAKEE",3,67439.43,100979.95,7269,7795.25
2020-05-01,"APPANOOSE",4,74155.32,111176.01,9047,7865.55
2020-05-01,"AUDUBON",5,14165.75,21284.61,1648,1583.64
2020-05-01,"BENTON",6,124093.68,186031.14,13847,12552.58
2020-05-01,"Black Hawk",7,7391.4,11089.86,1370,530.76
2020-05-01,"BLACK HAWK",7,1060689.59,1590364.17,136935,96713.87
2020-05-01,"BOONE",8,161474.44,242101,18950,17627.87
2020-05-01,"BREMER",9,136789.83,204778.9,14735,15874.72
2020-05-01,"BUCHANAN",10,83751.2,125524,9694,9715.34
2020-05-01,"BUENA VIST",11,124192.91,186092.95,13387,13789.78
2020-05-01,"BUTLER",12,24740.24,37100.62,2996,2766.28
2020-05-01,"CALHOUN",13,29368.62,44030.5,3430,3369.92
2020-05-01,"CARROLL",14,148319.5,222332.03,15745,18060.25
2020-05-01,"CASS",15,113146.61,169544.5,12146,12502.48
2020-05-01,"CEDAR",16,67289.61,100612.75,8183,7954.42
2020-05-01,"CERRO GORD",17,475963.12,713184.77,57292,49063.74
2020-05-01,"CHEROKEE",18,49446.51,74084.04,6141,5063.78
2020-05-01,"CHICKASAW",19,34049.33,50737.04,3702,4562.45
2020-05-01,"CLARKE",20,59142.02,88634.49,6290,6362
2020-05-01,"CLAY",21,131027.26,196354.16,13616,14914.43
2020-05-01,"CLAYTON",22,54764.42,82119.44,6132,5878.16
2020-05-01,"CLINTON",23,285178.41,427310.41,33913,28223.4
2020-05-01,"CRAWFORD",24,112361.42,168497.37,12217,13734.36
2020-05-01,"Dallas",25,259873.64,389829.48,16209,25048.75
2020-05-01,"DALLAS",25,344712.65,516511.39,37054,34450.07
2020-05-01,"DAVIS",26,8715.86,13045.51,966,990
2020-05-01,"DECATUR",27,16110.06,24164.36,1826,1565.74
2020-05-01,"Delaware",28,24290.62,36376.18,2395,2432.6
2020-05-01,"DELAWARE",28,46385.32,69468.37,4699,5326.65
2020-05-01,"Des Moines",29,27791.67,41692.09,4291,2081.23
2020-05-01,"DES MOINES",29,336337.09,504255.32,40891,30144.76
2020-05-01,"DICKINSON",30,363363.86,544639.96,35701,38055.22
2020-05-01,"DUBUQUE",31,594968.55,891579.69,67959,56950.42
2020-05-01,"EMMET",32,43765.43,65586.6,4774,5190.75
2020-05-01,"FAYETTE",33,57536.63,86247.25,7677,7118.67
2020-05-01,"FLOYD",34,101741.62,152538.15,12271,12089.55
2020-05-01,"FRANKLIN",35,31665.41,47416.06,3461,3153.28
2020-05-01,"FREMONT",36,1206.82,1810.41,225,56.85
2020-05-01,"GREENE",37,38218.42,57097.15,4000,4638.7
2020-05-01,"GRUNDY",38,18620.87,27883.01,2264,2298.16
2020-05-01,"GUTHRIE",39,45487.67,68053.69,5144,5110.07
2020-05-01,"HAMILTON",40,69368.68,103867.14,8176,6643.21
2020-05-01,"Hancock",41,3228.92,4844.82,568,341.6
2020-05-01,"HANCOCK",41,26459.88,39640.81,3241,3233.44
2020-05-01,"Hardin",42,44409.94,66547.17,4242,4906.1
2020-05-01,"HARDIN",42,100180.56,150118.85,10798,11636.58
2020-05-01,"HARRISON",43,47996.27,71942.86,5620,5016.26
2020-05-01,"Henry",44,25446.96,38169.36,2552,2849.3
2020-05-01,"HENRY",44,70745.96,106055.85,8983,6963.14
2020-05-01,"HOWARD",45,54913.52,82307.48,5562,6294.82
2020-05-01,"HUMBOLDT",46,59833.29,89630.04,6103,6335.7
2020-05-01,"IDA",47,37084.45,55609.3,4028,4246.38
2020-05-01,"Iowa",48,60704.06,91038.18,8401,5211.99
2020-05-01,"IOWA",48,61293.05,91711.56,8076,6238.85
2020-05-01,"JACKSON",49,70465.75,105568.47,7689,8212.2
2020-05-01,"JASPER",50,140374.82,210262.64,19527,14061.25
2020-05-01,"JEFFERSON",51,77210.02,115735.59,8339,7577.35
2020-05-01,"JOHNSON",52,1158676.29,1736573.46,113947,101156.57
2020-05-01,"JONES",53,116718.68,174948.59,12654,12949.61
2020-05-01,"KEOKUK",54,16609.69,24907.12,2173,2010.23
2020-05-01,"KOSSUTH",55,112253.42,168088.96,12756,12292.89
2020-05-01,"LEE",56,198878.24,298040.05,24852,19932.65
2020-05-01,"Linn",57,12547.68,18825.68,2135,1072.42
2020-05-01,"LINN",57,1839233.3,2755742.12,225884,176230.01
2020-05-01,"LOUISA",58,17804.1,26700.67,2087,1598.96
2020-05-01,"LUCAS",59,37223.34,55783.9,4079,3637.12
2020-05-01,"LYON",60,43091.29,64601.58,5828,4814.2
2020-05-01,"Madison",61,1515.7,2273.88,216,141
2020-05-01,"MADISON",61,91074.36,136570.49,10607,10002.11
2020-05-01,"MAHASKA",62,99320,148863.12,11944,10751.88
2020-05-01,"Marion",63,5811.12,8718.58,700,565.54
2020-05-01,"MARION",63,171970.52,257827.73,19084,17274.49
2020-05-01,"Marshall",64,1318.08,1977.84,293,138.85
2020-05-01,"MARSHALL",64,237316.28,355797.01,28886,22176.85
2020-05-01,"MILLS",65,45272.32,67895.56,5722,4397.84
2020-05-01,"MITCHELL",66,25336.41,37976.9,2668,2983.05
2020-05-01,"MONONA",67,39237.98,58814.55,5441,4005.18
2020-05-01,"MONROE",68,46146.61,69192.82,5230,4468.35
2020-05-01,"MONTGOMERY",69,64557.71,96665.37,9603,6817.09
2020-05-01,"MUSCATINE",70,203714.4,305437.11,28957,20105.62
2020-05-01,"OBRIEN",71,83026.12,124363.05,9267,9157.24
2020-05-01,"OSCEOLA",72,20079.07,30056.99,2148,1960.36
2020-05-01,"PAGE",73,113237.1,169791.04,12341,12404.63
2020-05-01,"PALO ALTO",74,61960.9,92861.69,6595,7585.88
2020-05-01,"PLYMOUTH",75,124885.15,186926.26,13202,14087.75
2020-05-01,"POCAHONTAS",76,36044.6,54063.1,4468,4533.43
2020-05-01,"Polk",77,346947.64,519795.19,36342,34291.3
2020-05-01,"POLK",77,4071216.5,6103087.91,479626,350860.06
2020-05-01,"Pottawatta",78,3439.58,5160.6,1062,306.3
2020-05-01,"POTTAWATTA",78,753724.57,1130105.88,103276,70740.94
2020-05-01,"Poweshiek",79,3878.69,5818.9,434,435.82
2020-05-01,"POWESHIEK",79,112383.24,168462.86,12178,11187.59
2020-05-01,"RINGGOLD",80,16265.16,24406.15,1967,1680.65
2020-05-01,"SAC",81,38708.93,57978.12,4416,4377.18
2020-05-01,"Scott",82,22905,34361.82,1614,1120.5
2020-05-01,"SCOTT",82,1555801.68,2332220.22,197343,138222.67
2020-05-01,"SHELBY",83,58608.58,87867.87,5984,5427.17
2020-05-01,"SIOUX",84,118935.52,178288.69,12698,14514.89
